                  创业板指 (399006)													
													
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   				
2017	9	19	14	35	1882.58	1883.58	1879.31	1879.49	201349	1880.5	1892.25	1886.8	1886.18
2017	9	19	14	40	1879.33	1881.27	1877.14	1881.27	261417	1880.5	1892.16	1886.82	1886.13
2017	9	19	14	45	1881.25	1881.84	1880.86	1881.05	164857	1881.5	1892.05	1886.82	1886.07
2017	9	19	14	50	1881.01	1881.2	1880.47	1880.49	190291	1880.5	1891.93	1886.82	1886.02
2017	9	19	14	55	1880.36	1880.41	1877.95	1879.91	290674	1880	1891.81	1886.83	1885.96
2017	9	19	15	0	1879.94	1880.84	1879.83	1880.3	270832	1880	1891.72	1886.85	1885.91
2017	9	20	9	35	1878.57	1881.96	1878.57	1881.12	463581	1880.5	1891.65	1886.9	1885.85
2017	9	20	9	40	1881.18	1883.21	1881.05	1882.17	314601	1882	1891.54	1886.96	1885.81
2017	9	20	9	45	1882.15	1882.15	1879.22	1879.3	287916	1881	1891.37	1886.97	1885.76
2017	9	20	9	50	1879.4	1882.85	1879.4	1882.65	285981	1881	1891.25	1887.03	1885.71
2017	9	20	9	55	1882.78	1885.31	1882.49	1885.09	262201	1884	1891.12	1887.1	1885.67
2017	9	20	10	0	1885.07	1885.19	1883.81	1884.02	227767	1884.5	1890.96	1887.18	1885.62
2017	9	20	10	5	1884.32	1885.25	1883.94	1884.05	200436	1884	1890.79	1887.26	1885.56
2017	9	20	10	10	1883.96	1883.96	1881.86	1882.31	172267	1883	1890.58	1887.36	1885.51
2017	9	20	10	15	1882.42	1883.54	1882.23	1883.51	180853	1883	1890.4	1887.45	1885.46
2017	9	20	10	20	1883.54	1883.65	1882.48	1882.48	185653	1883	1890.11	1887.52	1885.42
2017	9	20	10	25	1882.59	1882.79	1881.63	1881.79	185919	1882	1889.77	1887.58	1885.37
2017	9	20	10	30	1881.79	1883.23	1881.26	1883.06	180786	1882.5	1889.47	1887.63	1885.32
2017	9	20	10	35	1883.01	1883.05	1881.79	1882.15	148778	1882.5	1889.18	1887.69	1885.26
2017	9	20	10	40	1881.98	1882.08	1876.68	1876.68	211354	1879.5	1888.81	1887.74	1885.2
2017	9	20	10	45	1876.88	1878.94	1876.87	1878.58	168856	1877.5	1888.46	1887.75	1885.13
2017	9	20	10	50	1878.6	1879.98	1878.53	1879.88	127974	1879	1888.21	1887.78	1885.08
2017	9	20	10	55	1879.98	1880.01	1878.91	1879.27	128717	1879.5	1887.95	1887.81	1885.03
2017	9	20	11	0	1879.34	1881.36	1879.19	1881.36	129195	1880.5	1887.72	1887.87	1885
2017	9	20	11	5	1881.37	1883.47	1881.13	1883.1	123358	1882.5	1887.51	1887.9	1884.98
2017	9	20	11	10	1883.1	1884.03	1883.1	1883.85	116690	1883.5	1887.32	1887.96	1884.95
2017	9	20	11	15	1884.07	1884.15	1882.73	1883.34	109128	1883.5	1887.14	1888.02	1884.91
2017	9	20	11	20	1883.24	1883.24	1882.53	1883.24	125924	1883	1886.91	1888.1	1884.88
2017	9	20	11	25	1883.37	1887.24	1883.21	1886.78	157528	1885	1886.74	1888.18	1884.85
2017	9	20	11	30	1886.8	1886.97	1885.53	1886.39	121761	1887	1886.56	1888.25	1884.83
2017	9	20	13	5	1886.4	1888.21	1886.4	1886.98	138144	1887	1886.4	1888.31	1884.8
2017	9	20	13	10	1887.03	1887.9	1886.98	1887.7	101332	1887	1886.26	1888.36	1884.76
2017	9	20	13	15	1887.71	1888.12	1886.86	1888.02	114456	1887.5	1886.16	1888.38	1884.7
2017	9	20	13	20	1888.04	1888.04	1886.4	1886.87	112254	1887.5	1886.02	1888.38	1884.65
2017	9	20	13	25	1886.83	1886.98	1886.01	1886.61	125032	1887	1885.86	1888.38	1884.59
2017	9	20	13	30	1886.51	1887.7	1886.13	1887.7	151373	1887	1885.72	1888.39	1884.54
2017	9	20	13	35	1887.61	1889.6	1887.34	1889.59	166896	1888.5	1885.68	1888.41	1884.51
2017	9	20	13	40	1889.65	1890.21	1889.57	1889.86	152597	1890	1885.65	1888.44	1884.48
2017	9	20	13	45	1889.81	1889.85	1887.24	1887.32	156649	1888.5	1885.56	1888.45	1884.42
2017	9	20	13	50	1887.21	1887.8	1887.08	1887.47	140655	1887.5	1885.47	1888.46	1884.39
2017	9	20	13	55	1887.59	1888.51	1887.55	1888.36	153926	1888	1885.4	1888.48	1884.35
2017	9	20	14	0	1888.48	1892.07	1888.34	1892.07	195785	1890	1885.4	1888.55	1884.33
2017	9	20	14	5	1892.16	1892.19	1891.16	1891.16	170574	1891.5	1885.4	1888.61	1884.31
2017	9	20	14	10	1891.21	1891.27	1889.75	1889.9	144513	1890.5	1885.42	1888.65	1884.3
2017	9	20	14	15	1889.9	1889.9	1888.77	1888.95	138686	1889.5	1885.4	1888.68	1884.29
2017	9	20	14	20	1889.02	1889.02	1888.05	1888.54	139175	1889	1885.39	1888.69	1884.3
2017	9	20	14	25	1888.51	1889.39	1888.5	1888.61	140717	1888.5	1885.32	1888.71	1884.31
2017	9	20	14	30	1888.63	1889.57	1888.49	1889.31	144587	1889	1885.3	1888.75	1884.34
2017	9	20	14	35	1889.57	1891.87	1889.57	1891.28	170697	1890.5	1885.3	1888.8	1884.36
2017	9	20	14	40	1891.35	1891.35	1889.98	1890.37	156871	1890.5	1885.28	1888.82	1884.38
2017	9	20	14	45	1890.43	1890.44	1889.13	1889.32	175750	1890	1885.26	1888.82	1884.4
2017	9	20	14	50	1889.24	1890.85	1888.94	1890.64	210930	1890	1885.21	1888.85	1884.41
2017	9	20	14	55	1890.5	1891.62	1890.39	1891.37	271147	1891	1885.19	1888.88	1884.44
2017	9	20	15	0	1891.78	1892.67	1891.26	1892.67	292571	1892	1885.23	1888.89	1884.45
2017	9	21	9	35	1892.95	1895.76	1892.62	1895.46	540070	1894	1885.35	1888.95	1884.49
2017	9	21	9	40	1895.5	1895.83	1891.53	1891.96	404009	1894	1885.42	1888.98	1884.52
2017	9	21	9	45	1891.87	1892.85	1891.52	1892.55	342589	1892	1885.6	1889.01	1884.57
2017	9	21	9	50	1892.83	1895.03	1892.49	1895.03	317589	1893.5	1885.88	1889.06	1884.62
2017	9	21	9	55	1894.95	1895.09	1893.77	1893.94	292847	1894.5	1886.09	1889.12	1884.66
2017	9	21	10	0	1893.77	1893.77	1890.94	1891.27	296574	1892.5	1886.26	1889.16	1884.71
2017	9	21	10	5	1891.42	1893.09	1891.37	1893.09	239265	1892.5	1886.51	1889.22	1884.77
2017	9	21	10	10	1892.96	1894.6	1892.77	1894.6	253098	1894	1886.75	1889.28	1884.82
2017	9	21	10	15	1894.72	1896.54	1894.63	1896.09	229774	1895	1887.04	1889.38	1884.88
2017	9	21	10	20	1896.12	1896.12	1893.82	1894.22	223868	1895	1887.26	1889.46	1884.94
2017	9	21	10	25	1894.31	1895.39	1893.9	1895.29	183970	1895	1887.49	1889.52	1885
2017	9	21	10	30	1895.12	1897.67	1895.1	1897.4	186031	1896.5	1887.81	1889.59	1885.05
2017	9	21	10	35	1897.43	1898.21	1897.33	1897.86	165169	1897.5	1888.07	1889.66	1885.12
2017	9	21	10	40	1897.81	1898.15	1896.94	1897.05	170870	1897.5	1888.28	1889.7	1885.19
2017	9	21	10	45	1897.11	1897.67	1894.48	1894.65	199231	1896	1888.47	1889.72	1885.26
2017	9	21	10	50	1894.61	1894.61	1893.76	1893.76	154213	1894	1888.63	1889.71	1885.3
2017	9	21	10	55	1893.56	1893.56	1891.64	1892.85	163030	1893	1888.82	1889.7	1885.34
2017	9	21	11	0	1892.75	1894.02	1892.37	1893.78	118002	1893.5	1889	1889.7	1885.38
2017	9	21	11	5	1893.75	1893.87	1891.51	1891.66	128274	1893	1889.18	1889.64	1885.41
2017	9	21	11	10	1891.56	1892.51	1891.35	1891.76	115598	1891.5	1889.33	1889.55	1885.45
2017	9	21	11	15	1891.96	1892.97	1891.53	1892.68	121500	1892	1889.51	1889.49	1885.5
2017	9	21	11	20	1892.81	1893.42	1892.14	1892.3	135683	1892.5	1889.68	1889.43	1885.54
2017	9	21	11	25	1892.29	1892.29	1888.18	1888.18	184830	1890.5	1889.89	1889.35	1885.57
2017	9	21	11	30	1888.27	1888.35	1887.63	1887.63	158625	1888	1890.05	1889.25	1885.59
2017	9	21	13	5	1887.74	1888.17	1887.57	1887.89	117457	1887.5	1890.19	1889.2	1885.61
2017	9	21	13	10	1887.96	1888.69	1887.8	1888.03	94005	1888	1890.35	1889.15	1885.62
2017	9	21	13	15	1887.94	1888.49	1885.9	1886.02	119350	1887	1890.42	1889.07	1885.64
2017	9	21	13	20	1886.2	1887.08	1885.84	1886.64	119060	1886.5	1890.49	1889	1885.66
2017	9	21	13	25	1886.82	1888.11	1886.82	1887.63	106172	1887	1890.54	1888.93	1885.68
2017	9	21	13	30	1887.67	1888.35	1887.09	1888.04	112306	1888	1890.65	1888.89	1885.71
2017	9	21	13	35	1888.08	1888.12	1886.71	1886.87	112416	1887.5	1890.7	1888.81	1885.73
2017	9	21	13	40	1887.03	1887.09	1883.88	1883.88	158322	1885	1890.65	1888.69	1885.74
2017	9	21	13	45	1884.02	1884.2	1882.14	1882.33	177044	1883.5	1890.58	1888.57	1885.74
2017	9	21	13	50	1882.4	1884.62	1881.81	1884.55	143185	1883.5	1890.53	1888.46	1885.75
2017	9	21	13	55	1884.6	1884.95	1884.28	1884.52	111643	1884.5	1890.49	1888.38	1885.75
2017	9	21	14	0	1884.66	1884.66	1882.12	1882.12	132017	1883.5	1890.39	1888.27	1885.74
2017	9	21	14	5	1882.04	1882.04	1877.31	1880.03	247673	1881	1890.26	1888.14	1885.72
2017	9	21	14	10	1880.52	1881.17	1879.77	1881.1	151189	1880.5	1890.16	1888.01	1885.7
2017	9	21	14	15	1880.91	1881.13	1878.61	1878.71	132570	1880	1890.02	1887.87	1885.68
2017	9	21	14	20	1878.88	1883.77	1878.65	1883.61	141111	1881	1889.89	1887.79	1885.67
2017	9	21	14	25	1883.62	1883.72	1881.81	1881.97	106360	1882.5	1889.75	1887.7	1885.65
2017	9	21	14	30	1882.06	1882.17	1879.93	1879.95	124725	1881	1889.63	1887.6	1885.63
2017	9	21	14	35	1880.02	1880.02	1878.26	1878.26	152277	1879	1889.46	1887.46	1885.6
2017	9	21	14	40	1878.19	1878.27	1876.68	1877.13	182319	1878	1889.28	1887.34	1885.56
2017	9	21	14	45	1877.05	1877.94	1877	1877.94	175076	1877.5	1889.02	1887.21	1885.52
2017	9	21	14	50	1877.9	1878.13	1877.23	1877.23	218781	1877.5	1888.79	1887.1	1885.49
2017	9	21	14	55	1877.09	1877.09	1873.01	1873.22	352491	1875.5	1888.49	1886.96	1885.46
2017	9	21	15	0	1873.21	1873.68	1872.65	1872.77	321492	1873	1888.21	1886.81	1885.41
2017	9	22	9	35	1869.11	1869.11	1864.85	1865.2	565684	1869	1887.79	1886.59	1885.33
2017	9	22	9	40	1865.25	1865.25	1862.6	1864.73	380825	1865	1887.39	1886.35	1885.25
2017	9	22	9	45	1864.78	1866.39	1864.49	1865.43	298512	1865	1886.95	1886.12	1885.18
2017	9	22	9	50	1865.39	1865.39	1859.29	1859.31	313821	1862	1886.39	1885.84	1885.08
2017	9	22	9	55	1859.12	1859.24	1854.94	1855.7	354864	1857.5	1885.79	1885.54	1884.98
2017	9	22	10	0	1855.7	1861.08	1855.7	1860.79	271716	1858.5	1885.28	1885.27	1884.89
2017	9	22	10	5	1860.82	1861.11	1859.62	1859.95	220114	1860.5	1884.75	1884.98	1884.8
2017	9	22	10	10	1859.8	1860.8	1856.73	1856.91	219293	1858.5	1884.14	1884.67	1884.7
2017	9	22	10	15	1857.05	1863.7	1856.82	1863.7	226089	1860	1883.63	1884.43	1884.62
2017	9	22	10	20	1863.55	1864.58	1863.42	1864.54	158135	1864	1883.09	1884.22	1884.53
2017	9	22	10	25	1864.45	1864.83	1863.09	1863.44	167100	1864	1882.58	1884	1884.43
2017	9	22	10	30	1863.75	1863.75	1862.36	1862.95	153450	1863	1882.07	1883.83	1884.33
2017	9	22	10	35	1862.83	1863.33	1861.09	1861.2	140101	1862.5	1881.49	1883.68	1884.24
2017	9	22	10	40	1861.34	1865.76	1860.91	1865.76	152520	1863.5	1880.98	1883.54	1884.14
2017	9	22	10	45	1865.82	1866.12	1863.96	1865.48	144405	1865.5	1880.54	1883.4	1884.05
2017	9	22	10	50	1865.56	1865.63	1863.98	1864.3	123586	1865	1880.02	1883.26	1883.96
2017	9	22	10	55	1864.45	1864.45	1861.97	1862.3	114831	1863	1879.46	1883.11	1883.86
2017	9	22	11	0	1862.3	1862.3	1861.48	1861.77	99112	1862	1878.86	1882.95	1883.77
2017	9	22	11	5	1861.82	1861.82	1860.24	1861.06	128811	1861.5	1878.28	1882.77	1883.69
2017	9	22	11	10	1860.7	1861.69	1860.7	1861	107193	1861	1877.67	1882.58	1883.61
2017	9	22	11	15	1861.05	1861.38	1859.52	1859.52	114111	1860.5	1877.02	1882.41	1883.52
2017	9	22	11	20	1859.51	1859.9	1858.09	1858.59	131706	1859	1876.32	1882.19	1883.42
2017	9	22	11	25	1858.62	1860.26	1858.24	1860.21	106484	1859.5	1875.68	1881.98	1883.34
2017	9	22	11	30	1860.52	1861.74	1859.98	1861.74	100501	1861	1875.09	1881.78	1883.27
2017	9	22	13	5	1861.62	1862.05	1860.7	1861.2	101351	1861	1874.53	1881.58	1883.19
2017	9	22	13	10	1861.14	1861.5	1860.53	1861.26	82676	1861.5	1873.98	1881.4	1883.13
2017	9	22	13	15	1861.25	1863.07	1860.97	1863.07	98584	1862.5	1873.44	1881.22	1883.07
2017	9	22	13	20	1863.06	1864.58	1862.45	1864.52	98099	1863.5	1872.95	1881.06	1883.01
2017	9	22	13	25	1864.52	1866.85	1864.48	1866.52	106577	1865.5	1872.53	1880.93	1882.95
2017	9	22	13	30	1866.47	1866.73	1865.31	1865.48	108575	1866	1872.04	1880.77	1882.89
2017	9	22	13	35	1865.43	1867.96	1865.39	1867.86	128282	1866.5	1871.61	1880.65	1882.85
2017	9	22	13	40	1868.17	1871.24	1867.97	1871.09	163474	1869.5	1871.3	1880.6	1882.82
2017	9	22	13	45	1870.84	1871.21	1869.89	1870.41	114599	1871	1871.02	1880.54	1882.8
2017	9	22	13	50	1870.42	1870.74	1868.63	1869	106512	1870	1870.68	1880.44	1882.77
2017	9	22	13	55	1868.83	1869.06	1868.25	1868.56	100238	1868.5	1870.33	1880.34	1882.74
2017	9	22	14	0	1868.71	1870.35	1868.37	1869.93	132131	1869	1870.05	1880.24	1882.71
2017	9	22	14	5	1869.98	1870.1	1867.08	1867.19	138725	1868.5	1869.7	1880.1	1882.67
2017	9	22	14	10	1867.16	1868.9	1866.16	1868.3	139850	1868	1869.39	1879.96	1882.63
2017	9	22	14	15	1868.4	1868.47	1867.13	1867.68	108306	1868	1869	1879.82	1882.59
2017	9	22	14	20	1867.52	1867.87	1866.85	1867.21	131960	1867.5	1868.68	1879.69	1882.55
2017	9	22	14	25	1867.38	1867.38	1864.11	1864.22	175575	1866	1868.33	1879.49	1882.5
2017	9	22	14	30	1864.32	1868.18	1864.01	1868.15	175118	1866	1868.07	1879.32	1882.46
2017	9	22	14	35	1868.35	1868.55	1867.65	1867.8	138946	1868	1867.79	1879.16	1882.42
2017	9	22	14	40	1867.84	1868.29	1866.49	1866.81	159281	1867.5	1867.47	1878.98	1882.38
2017	9	22	14	45	1866.89	1867.79	1866.32	1866.67	185203	1866.5	1867.19	1878.79	1882.33
2017	9	22	14	50	1866.66	1867.07	1865.03	1865.57	227744	1866	1866.95	1878.61	1882.29
2017	9	22	14	55	1865.72	1867.14	1865.67	1866.66	262548	1866	1866.68	1878.42	1882.25
2017	9	22	15	0	1866.57	1866.87	1866.32	1866.42	283318	1866.5	1866.47	1878.25	1882.21
2017	9	25	9	35	1864.86	1866.4	1863.4	1865.03	579743	1866	1866.16	1878.03	1882.18
2017	9	25	9	40	1864.83	1866.29	1858.48	1859.84	398990	1862.5	1865.77	1877.76	1882.14
2017	9	25	9	45	1859.86	1864.52	1859.68	1864.52	331404	1862	1865.49	1877.56	1882.1
2017	9	25	9	50	1864.56	1865.4	1864.47	1865.11	285085	1864.5	1865.26	1877.36	1882.06
2017	9	25	9	55	1865.2	1865.2	1862.43	1863.47	269262	1864.5	1865.02	1877.15	1882.01
2017	9	25	10	0	1863.43	1867.75	1863.43	1867.64	227771	1865.5	1864.84	1876.93	1881.98
2017	9	25	10	5	1867.75	1869.06	1867.65	1868.82	232100	1868	1864.68	1876.74	1881.96
2017	9	25	10	10	1868.83	1869.39	1866.44	1866.53	206337	1868	1864.58	1876.54	1881.94
2017	9	25	10	15	1866.73	1866.76	1866.05	1866.59	189189	1866.5	1864.46	1876.33	1881.92
2017	9	25	10	20	1866.55	1866.55	1864.59	1865.82	178138	1866	1864.47	1876.13	1881.89
2017	9	25	10	25	1865.95	1866.15	1864.36	1864.5	176554	1865.5	1864.47	1875.93	1881.85
2017	9	25	10	30	1864.49	1864.49	1862.93	1863.13	150688	1864	1864.44	1875.69	1881.79
2017	9	25	10	35	1863.22	1864.32	1863	1864.13	133298	1863.5	1864.53	1875.46	1881.73
2017	9	25	10	40	1864.19	1864.41	1862.1	1862.1	145606	1863	1864.63	1875.21	1881.66
2017	9	25	10	45	1861.95	1862.07	1860.02	1861.46	168669	1862	1864.65	1874.96	1881.6
2017	9	25	10	50	1861.44	1862.04	1861.15	1861.99	144342	1862	1864.68	1874.72	1881.53
2017	9	25	10	55	1861.83	1864.12	1861.81	1864.12	125788	1863	1864.81	1874.47	1881.47
2017	9	25	11	0	1864.17	1864.22	1862.36	1862.49	105983	1863	1864.79	1874.21	1881.4
2017	9	25	11	5	1862.36	1862.6	1862.06	1862.39	91210	1862.5	1864.75	1873.92	1881.34
2017	9	25	11	10	1862.42	1862.95	1859.31	1859.42	115163	1861	1864.68	1873.63	1881.26
2017	9	25	11	15	1859.39	1860.76	1859.23	1860.76	98582	1860	1864.65	1873.36	1881.19
2017	9	25	11	20	1860.73	1861.07	1859.31	1859.31	86536	1860	1864.6	1873.04	1881.11
2017	9	25	11	25	1859.29	1859.43	1858.25	1859.34	109533	1859	1864.49	1872.74	1881.04
2017	9	25	11	30	1859.35	1861.15	1859.21	1861.15	85499	1860.5	1864.42	1872.48	1880.98
2017	9	25	13	5	1861.51	1861.9	1860.62	1860.95	78868	1861	1864.35	1872.18	1880.91
2017	9	25	13	10	1860.97	1861.89	1860.82	1861.78	65861	1861	1864.35	1871.9	1880.85
2017	9	25	13	15	1861.71	1861.79	1860.6	1860.78	64086	1861.5	1864.33	1871.6	1880.79
2017	9	25	13	20	1860.74	1861.4	1860.7	1861.03	80022	1861	1864.33	1871.31	1880.74
2017	9	25	13	25	1861.03	1861.7	1860.66	1860.66	84502	1861	1864.33	1871	1880.68
2017	9	25	13	30	1860.6	1860.6	1859.41	1860.4	87868	1860.5	1864.33	1870.68	1880.62
2017	9	25	13	35	1860.29	1860.69	1859.57	1859.57	85699	1860	1864.37	1870.34	1880.56
2017	9	25	13	40	1859.52	1859.67	1858.5	1858.56	89444	1859	1864.32	1870	1880.49
2017	9	25	13	45	1858.65	1859.4	1858.26	1859.3	95409	1859	1864.3	1869.69	1880.45
2017	9	25	13	50	1859.36	1861.02	1859.27	1860.95	91845	1860.5	1864.3	1869.41	1880.4
2017	9	25	13	55	1861	1861.08	1858.68	1858.78	100248	1859.5	1864.23	1869.11	1880.35
2017	9	25	14	0	1858.62	1858.72	1856.52	1856.65	119269	1857.5	1864.12	1868.78	1880.29
2017	9	25	14	5	1856.56	1858.04	1856.56	1857.64	114477	1857.5	1864.02	1868.48	1880.24
2017	9	25	14	10	1857.72	1857.72	1855.01	1856.09	155981	1857	1863.82	1868.18	1880.17
2017	9	25	14	15	1856.03	1856.74	1855.46	1855.48	110629	1855.5	1863.65	1867.84	1880.09
2017	9	25	14	20	1855.48	1855.56	1852.01	1852.2	163035	1853.5	1863.37	1867.49	1880.01
2017	9	25	14	25	1852.27	1852.93	1851.97	1852.37	149674	1852.5	1863.05	1867.18	1879.94
2017	9	25	14	30	1852.45	1852.47	1848.87	1850.2	200831	1851.5	1862.68	1866.85	1879.85
2017	9	25	14	35	1850.32	1853.64	1850.32	1853.39	143384	1851.5	1862.4	1866.54	1879.77
2017	9	25	14	40	1853.41	1853.46	1850.44	1850.44	133083	1852	1862.11	1866.22	1879.68
2017	9	25	14	45	1850.62	1850.67	1847	1847.45	207523	1849	1861.7	1865.88	1879.58
2017	9	25	14	50	1847.46	1848.02	1844.44	1844.44	224717	1846	1861.32	1865.51	1879.46
2017	9	25	14	55	1844.51	1844.51	1841.36	1843.67	336121	1844	1860.86	1865.12	1879.34
2017	9	25	15	0	1843.74	1844.14	1843.29	1843.62	249985	1843.5	1860.46	1864.73	1879.23
2017	9	26	9	35	1840.48	1848.14	1840.48	1847.55	653367	1845.5	1860.09	1864.39	1879.13
2017	9	26	9	40	1847.73	1847.96	1844.72	1845.44	416299	1846.5	1859.77	1864.05	1879.02
2017	9	26	9	45	1845.47	1846.7	1842.67	1842.67	364105	1844.5	1859.33	1863.7	1878.89
2017	9	26	9	50	1842.94	1842.94	1838.14	1838.15	392360	1840.5	1858.81	1863.3	1878.75
2017	9	26	9	55	1838.34	1838.54	1836.88	1837.15	292228	1837.5	1858.28	1862.88	1878.59
2017	9	26	10	0	1837.03	1839.52	1836.79	1839	232624	1838	1857.81	1862.5	1878.43
2017	9	26	10	5	1839.09	1839.09	1835.23	1835.52	243929	1837	1857.26	1862.11	1878.25
2017	9	26	10	10	1835.41	1838.71	1835.1	1838.18	245607	1837	1856.79	1861.74	1878.08
2017	9	26	10	15	1838.43	1839.92	1838.29	1839.66	163324	1839	1856.3	1861.39	1877.91
2017	9	26	10	20	1839.84	1842.84	1839.65	1842.84	153359	1841	1855.91	1861.04	1877.76
2017	9	26	10	25	1842.78	1843.54	1842.48	1843.27	129955	1843	1855.61	1860.69	1877.6
2017	9	26	10	30	1843.28	1843.35	1841.73	1841.91	111832	1842.5	1855.23	1860.36	1877.45
2017	9	26	10	35	1841.36	1842.12	1841.01	1841.87	104869	1842	1854.82	1860.04	1877.29
2017	9	26	10	40	1842	1842.82	1841.93	1842.64	109561	1842.5	1854.46	1859.74	1877.14
2017	9	26	10	45	1842.73	1843.11	1841.2	1841.45	101140	1842	1854	1859.42	1876.99
2017	9	26	10	50	1841.47	1841.47	1838.96	1838.96	114450	1840	1853.47	1859.08	1876.83
2017	9	26	10	55	1838.96	1839.68	1837.9	1838.29	125703	1838.5	1852.96	1858.77	1876.67
2017	9	26	11	0	1838.27	1839.05	1838.02	1839.01	122161	1838.5	1852.49	1858.47	1876.5
2017	9	26	11	5	1839.06	1839.64	1838.49	1838.49	96246	1839	1852.02	1858.25	1876.33
2017	9	26	11	10	1838.47	1838.47	1837.29	1838.33	95822	1838.5	1851.54	1858.01	1876.16
2017	9	26	11	15	1837.97	1839.86	1837.97	1839.55	91280	1839	1851.14	1857.79	1876.01
2017	9	26	11	20	1839.63	1840.43	1839.35	1840.16	84407	1840	1850.72	1857.62	1875.85
2017	9	26	11	25	1839.98	1840.52	1839.46	1839.64	78914	1840	1850.33	1857.48	1875.68
2017	9	26	11	30	1839.73	1839.99	1839.2	1839.66	72542	1839.5	1849.93	1857.29	1875.5
2017	9	26	13	5	1839.82	1841.41	1839.82	1840.34	87815	1840	1849.56	1857.12	1875.34
2017	9	26	13	10	1840.48	1841.01	1840.32	1841.01	68410	1841	1849.16	1856.98	1875.17
2017	9	26	13	15	1840.92	1840.92	1839.22	1839.52	87070	1840	1848.75	1856.77	1874.99
2017	9	26	13	20	1839.37	1839.91	1838.8	1839.68	101437	1839.5	1848.35	1856.55	1874.82
2017	9	26	13	25	1839.72	1839.82	1837.62	1837.64	111538	1839	1847.98	1856.33	1874.64
2017	9	26	13	30	1837.59	1837.59	1834.84	1834.84	116795	1836	1847.51	1856.08	1874.45
2017	9	26	13	35	1834.86	1835.09	1834.52	1834.66	104248	1834.5	1847.09	1855.84	1874.26
2017	9	26	13	40	1834.68	1834.68	1832.89	1833.46	115175	1834	1846.63	1855.56	1874.07
2017	9	26	13	45	1833.41	1834.06	1831.82	1832.02	102732	1832.5	1846.11	1855.26	1873.88
2017	9	26	13	50	1831.64	1831.7	1830.29	1830.86	161396	1831.5	1845.6	1854.97	1873.68
2017	9	26	13	55	1831.01	1833.14	1831.01	1832.95	96068	1832	1845.09	1854.72	1873.49
2017	9	26	14	0	1833.01	1833.13	1832.06	1832.27	81744	1833	1844.6	1854.46	1873.31
2017	9	26	14	5	1832.35	1833.82	1832.06	1833.69	109227	1833	1844.11	1854.22	1873.13
2017	9	26	14	10	1833.84	1834.6	1833.62	1834.6	106370	1834	1843.65	1853.99	1872.94
2017	9	26	14	15	1834.56	1834.8	1832.86	1832.97	100234	1834	1843.18	1853.75	1872.74
2017	9	26	14	20	1833.08	1833.08	1830.57	1830.57	111312	1831.5	1842.65	1853.51	1872.53
2017	9	26	14	25	1830.62	1830.66	1829.1	1830.03	136150	1830	1842.16	1853.24	1872.31
2017	9	26	14	30	1830.05	1830.18	1829.02	1829.95	122537	1830	1841.63	1852.96	1872.09
2017	9	26	14	35	1829.93	1830.11	1827.05	1827.05	150539	1828.5	1841.04	1852.67	1871.86
2017	9	26	14	40	1826.92	1832	1826.92	1831.95	182817	1829.5	1840.58	1852.4	1871.64
2017	9	26	14	45	1831.79	1834.61	1831.79	1834.35	153074	1833.5	1840.19	1852.16	1871.43
2017	9	26	14	50	1834.45	1835.88	1834.09	1835.87	169811	1835.5	1839.81	1851.91	1871.21
2017	9	26	14	55	1835.82	1838.16	1835.28	1838.16	216814	1837	1839.49	1851.66	1870.99
2017	9	26	15	0	1838.04	1839.46	1837.88	1839.46	238471	1838.5	1839.21	1851.43	1870.78
2017	9	27	9	35	1840.17	1845.69	1840.17	1845.69	471725	1842.5	1839.11	1851.24	1870.59
2017	9	27	9	40	1845.64	1846.68	1845.15	1845.37	289032	1845.5	1838.96	1851.01	1870.4
2017	9	27	9	45	1845.55	1845.58	1842.56	1845.21	260751	1845	1838.88	1850.78	1870.22
2017	9	27	9	50	1845.02	1845.97	1843.87	1845.69	253025	1845.5	1838.75	1850.58	1870.05
2017	9	27	9	55	1845.91	1845.96	1845.02	1845.04	216828	1845.5	1838.65	1850.38	1869.88
2017	9	27	10	0	1845.07	1845.73	1844.97	1845.08	201741	1845	1838.61	1850.16	1869.7
2017	9	27	10	5	1844.92	1847.33	1844.8	1847.31	235643	1846.5	1838.67	1849.99	1869.54
2017	9	27	10	10	1847.28	1848.05	1845.95	1846.43	184424	1847	1838.72	1849.79	1869.36
2017	9	27	10	15	1846.44	1846.55	1845.31	1846.21	155728	1846	1838.75	1849.61	1869.2
2017	9	27	10	20	1846.07	1846.12	1844.62	1844.96	148021	1845.5	1838.72	1849.4	1869.02
2017	9	27	10	25	1844.86	1845.01	1844.13	1844.97	128515	1845	1838.7	1849.24	1868.84
2017	9	27	10	30	1844.98	1845.97	1844.83	1845.93	138837	1845.5	1838.75	1849.04	1868.66
2017	9	27	10	35	1845.89	1847.66	1845.89	1847.47	136903	1847	1838.93	1848.87	1868.49
2017	9	27	10	40	1847.47	1847.86	1846.44	1846.62	124670	1847	1839.09	1848.68	1868.32
2017	9	27	10	45	1846.71	1847.19	1846.45	1846.45	111398	1846.5	1839.23	1848.52	1868.15
2017	9	27	10	50	1846.44	1846.69	1845.52	1845.76	106603	1846	1839.4	1848.33	1867.98
2017	9	27	10	55	1845.8	1848.07	1845.66	1848.07	106049	1846.5	1839.56	1848.18	1867.81
